NAME,REFERENCE,MLST ST (EnteroBase),MLST PROFILE (EnteroBase),GENOTYPHI GENOTYPE,GENOTYPHI SNPs CALLED,Inc Types
ST 17056G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
TS 185A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.2,82,
UJ 6A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 13008G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
YB 352,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
TS 797A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.2,82,
TS 285A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 64G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
TS 28A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.2,82,
ST 17566A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 10097A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 10373G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
UJ 409A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.2,82,
ST 19024A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
UJ 208A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,Col440I
UJ 185G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 15034G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 16451G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 2288A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 3933G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
YB 559,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
UJ 185A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
TS 876A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
UJ 5G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
UJ 164A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.2,82,
ST 19027G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.2,82,
ST 16015G,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
YB 611,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 11789A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
ST 76A,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
YB 366,ERL024120,2,1_1_2_1_1_1_5,2.1.7.1,82,
BKQMKT,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,p0111
BHADIG,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEQ8,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPWL,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQK3B,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLG3,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQI43,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPRE,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKH4,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJBG,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTEC,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLXU,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQM3W,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLU0,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQVCF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BUV1CB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTB3,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJ29,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEPR,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQRVB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEG1,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTHU,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTBX,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADQ1,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJA2,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQL3T,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAF8A,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BVJ14U,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKC9,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJ4I,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJH5,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFRN,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPIJ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAESY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFFS,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEHJ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQR2I,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQQF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLVR,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLJQ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJJQ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQNEP,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAE20,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKM3,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMJR,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTM6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMG9,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQ8X,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQRRP,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAGRF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEKG,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAF2E,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFEY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQNFB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQ4E,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAGGZ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJH9,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQK8E,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQK38,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKBS,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAF6A,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQ8F,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADDR,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQT77,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPU8,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKSK,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMME,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQS0J,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQRK2,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACBB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTZV,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
BKQN6F,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEET,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKZ7,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAF30,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACGW,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADHE,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACQ6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMQU,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQ1Y,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPCB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKKD,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQU3X,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
BKQNDX,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQRTR,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAGHP,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQL04,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQNBY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQRKE,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADBD,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAC8H,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAC8C,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQU0B,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLG6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIZ3,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQPG,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQR7C,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQK9W,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKM1,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEB1,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQU19,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMKY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQYB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJAY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIQ7,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAD8D,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLK9,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQNTP,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJQ9,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTCC,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEMP,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQHLW,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKW8,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEIJ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEDM,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADFC,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQN7E,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEF6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQM0F,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEPI,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLPR,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACYS,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMCE,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAELB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIPF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAD7S,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQN9J,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACIH,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKJC,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQK2L,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJZT,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPX1,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEUN,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAF3M,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJD6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADPK,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIGU,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADX1,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQNI9,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEMQ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACK9,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIEN,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJM0,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEWA,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQX4,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLFF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPF0,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLYV,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQNAJ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQ6A,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACVD,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJRA,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQR8G,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQP3Q,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACY5,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQI7Q,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLEY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKZI,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKMH,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPF2,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQP41,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKM0,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQK4E,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQS45,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFAR,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTCY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAERK,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIFG,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFEI,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQRHE,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIZ7,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJE5,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMFV,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQR6U,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAF7U,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQVCA,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKAV,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAC6H,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQR5,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQR3,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQT8S,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
BKQKSA,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKY5,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTE9,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQRTY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKRS,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQL5N,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQU02,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFKZ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAE40,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACVB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHACVF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTFJ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADS5,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIM9,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADXM,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAF77,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADGF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQR31,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFDP,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFLR,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKYN,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAD4E,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIZG,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAC7P,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQILX,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEFY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKA6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQS5K,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAE1S,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQHLD,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJTG,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQS8,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJLX,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQRDD,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMFQ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIW3,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMXD,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQR4J,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQU74,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAEMN,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKSM,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMK4,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAF8C,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQM4S,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKRT,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLYW,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTAY,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQJY1,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMCC,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMVB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFFC,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFEN,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPPJ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKDF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKPB,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKJQ,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQHC,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQRMM,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQN73,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADEF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFSC,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQKED,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQK1D,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,Col156
BKQK31,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHADR6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQN8F,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQTEE,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLJI,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAE1U,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPUF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAE16,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQLN6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFSL,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQQY6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPZL,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAGFD,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQIY2,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BHAFCF,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQPZ2,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
BKQMH6,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,
ERR5243661,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,
ERR5243717,E98-0664_66,2,1_1_2_1_1_1_5,2.5,80,
ERR5243710,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243707,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,82,
ERR5243670,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243652,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243669,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,82,IncFIB(pHCM2)
ERR5243655,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243674,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,81,
ERR5243675,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,
ERR5243659,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,
ERR5243706,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243656,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243641,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,ColRNAI; IncQ1
ERR5243701,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243697,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243657,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,81,
ERR5243708,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243703,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,81,
ERR5243712,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243702,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,
ERR5243673,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243664,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,82,
ERR5243682,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243709,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,82,IncFIB(pHCM2); IncL
ERR5243713,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,82,
ERR5243677,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,
ERR5243660,ERL041834,2,1_1_2_1_1_1_5,2,82,
ERR5243686,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,82,
ERR5243691,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243665,ERL041834,2,1_1_2_1_1_1_5,0.1.3,81,
ERR5243705,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243653,E98-0664_66,2,1_1_2_1_1_1_5,2,82,
ERR5243698,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243671,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,81,
ERR5243658,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,82,
ERR5243680,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243704,ERL024120,2,1_1_2_1_1_1_5,2,82,
ERR5243690,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243645,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,82,
ERR5243668,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,
ERR5243642,E98-0664_66,2,1_1_2_1_1_1_5,2.5,80,
ERR5243694,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,
ERR5243692,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
ERR5243662,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,
ERR5243688,E98-0664_66,2,1_1_2_1_1_1_5,2.5,81,
ERR5243681,H12ESR00394-001A,1,1_1_1_1_1_1_5,3.5,82,Col(BS512)
ERR5243714,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
